AtcoCode,Easting,Northing,Longitude,Latitude,StopType,BusStopType
1800WK06171,357162,403393,-2.647649,53.52544,BCT,MKD
1800WK07821,356673,403703,-2.655067,53.52819,BCT,MKD
1800NCH3521,381553,411628,-2.280226,53.60089,BCT,HAR
1800NCH3522,381553,411628,-2.280226,53.60089,BCT,HAR
1800NCH0521,381284,411053,-2.284256,53.59571,BCT,HAR
1800NCH0522,381284,411053,-2.284256,53.59571,BCT,HAR
1800SB45701,381432,387549,-2.280621,53.38446,BCT,MKD
1800SB45651,381428,387526,-2.28068,53.38425,BCT,MKD
1800WF21121,374443,402988,-2.386954,53.52293,BCT,MKD
1800SG38401,390746,391634,-2.140714,53.42142,BCT,MKD
1800SG44701,390471,391064,-2.144834,53.41629,BCT,MKD
1800SG15581,390429,391137,-2.145468,53.41695,BCT,MKD
1800WA16321,369307,410680,-2.465177,53.59179,BCT,MKD
1800SG08501,389484,390320,-2.159659,53.40959,BCT,MKD
1800WKH1501,353619,405095,-2.701341,53.54044,BCT,CUS
1800NE07761,387354,405392,-2.192313,53.54501,BCT,MKD
1800SB04881,383955,397805,-2.243216,53.47673,BCT,MKD
1800SBE2911,383938,397939,-2.243479,53.47793,TMU,
1800SBE2881,383940,397958,-2.24345,53.4781,TMU,
1800SBE2901,383915,397914,-2.243824,53.4777,TMU,
1800SBE2891,383897,397909,-2.244095,53.47766,TMU,
1800EBH0621,389606,397546,-2.158065,53.47454,BCT,HAR
1800EBH0622,389606,397546,-2.158065,53.47454,BCT,HAR
1800EHH1681,389469,397611,-2.160131,53.47512,BCT,HAR
1800EHH1682,389469,397611,-2.160131,53.47512,BCT,HAR
1800WAH2501,373150,407260,-2.406824,53.56127,BCT,HAR
1800SB45711,381376,387396,-2.281454,53.38308,BCT,MKD
1800SB04681,381365,387356,-2.281617,53.38272,BCT,MKD
1800SB04682,381365,387356,-2.281617,53.38272,BCT,MKD
1800EBH0442,388575,394980,-2.173504,53.45145,BCT,HAR
1800SBT0501,383954,397918,-2.243237,53.47774,TXR,
1800ZZMASTP2,383897,397909,-2.244095,53.47766,TMU,
1800ZZMASTP1,383940,397958,-2.24345,53.4781,TMU,
1800ZZMASTP3,383915,397914,-2.243824,53.4777,TMU,
1800ZZMASTP4,383938,397939,-2.243479,53.47793,TMU,
1800WA13421,373135,407187,-2.407044,53.56061,BCT,MKD
1800WAH3451,371699,410263,-2.429002,53.58818,BCT,HAR
1800WAH3441,371642,410290,-2.429866,53.58842,BCT,HAR
1800SG15511,389484,390340,-2.15966,53.40977,BCT,MKD
1800SG17461,389696,390408,-2.156473,53.41038,BCT,MKD
1800WKH1181,368127,403515,-2.48227,53.52732,BCT,HAR
1800WKH1182,368127,403515,-2.48227,53.52732,BCT,HAR
1800EH09971,398103,400026,-2.030064,53.49693,BCT,MKD
1800EH09981,398116,400172,-2.029869,53.49825,BCT,MKD
1800WA10611,376430,405143,-2.357147,53.5424,BCT,MKD
1800SG09251,392482,387468,-2.114491,53.384,BCT,MKD
1800EH36551,390446,398792,-2.145448,53.48576,BCT,MKD
1800EH36571,390382,398845,-2.146414,53.48623,BCT,MKD
1800EH36541,390424,398813,-2.14578,53.48595,BCT,MKD
1800NC35081,379252,410529,-2.314923,53.59093,BCT,MKD
1800EH36581,390373,398818,-2.146549,53.48599,BCT,MKD
1800WA41461,375515,404669,-2.370917,53.53809,BCT,MKD
1800NC35091,379167,410445,-2.316201,53.59017,BCT,MKD
1800WA15171,375558,404666,-2.370268,53.53807,BCT,MKD
1800WKH1912,359420,406522,-2.613998,53.55375,BCT,HAR
1800WKH1911,359420,406522,-2.613998,53.55375,BCT,HAR
1800ED12701,395077,407850,-2.075804,53.56724,BCT,MKD
1800WK01871,357684,398946,-2.639174,53.48552,BCT,MKD
1800WK01881,357667,398972,-2.639433,53.48575,BCT,MKD
1800NF43831,383401,400987,-2.251733,53.50531,BCT,MKD
1800SG07521,389419,389417,-2.160606,53.40147,BCT,MKD
1800SG07531,389404,389448,-2.160833,53.40175,BCT,MKD
1800WK37471,366421,399910,-2.507616,53.49482,BCT,MKD
1800NE01561,387164,414036,-2.195539,53.6227,BCT,MKD
1800NE01562,387164,414036,-2.195539,53.6227,BCT,MKD
1800NE48661,387106,413995,-2.196414,53.62233,BCT,MKD
1800SJH1732,377292,388289,-2.342915,53.39095,BCT,HAR
1800SJH1731,377317,388156,-2.34253,53.38975,BCT,CUS
1800SJ18571,370453,389157,-2.445829,53.39841,BCT,MKD
1800SB32511,382424,394046,-2.266072,53.44289,BCT,MKD
1800SB32501,382290,394040,-2.268089,53.44283,BCT,MKD
1800SB02571,381991,394485,-2.272616,53.44682,BCT,MKD
1800SB12041,382370,393692,-2.266865,53.4397,BCT,MKD
1800SB02581,382265,394492,-2.268491,53.44689,BCT,MKD
1800SB33091,382348,394482,-2.267241,53.4468,BCT,MKD
1800ZZMASTW1,382411,393618,-2.266243,53.43904,TMU,
1800ZZMASTW2,382492,393584,-2.265022,53.43874,TMU,
1800SB14381,382372,393501,-2.266824,53.43799,BCT,MKD
1800SBH0831,382350,393909,-2.267178,53.44165,BCT,HAR
1800SBH0832,382350,393909,-2.267178,53.44165,BCT,HAR
1800WK00531,358694,399986,-2.624091,53.49495,BCT,MKD
1800SB30341,383273,396840,-2.25344,53.46803,BCT,MKD
1800SB30331,383191,396801,-2.254673,53.46768,BCT,MKD
1800WKH2331,356557,410282,-2.657734,53.58731,BCT,HAR
1800WKH2342,356613,410069,-2.656859,53.5854,BCT,HAR
1800WKH2341,356609,410070,-2.656919,53.58541,BCT,HAR
1800WKH0821,356846,409916,-2.653318,53.58405,BCT,HAR
1800WKH4601,356648,410047,-2.656327,53.58521,BCT,HAR
1800WK22651,356505,410286,-2.65852,53.58735,BCT,MKD
1800WK22641,356476,410293,-2.658959,53.58741,BCT,MKD
1800WA07161,371216,407050,-2.436001,53.55928,BCT,MKD
1800SG12661,387177,390718,-2.19438,53.41311,BCT,MKD
1800WF02901,377563,403505,-2.339932,53.52773,BCT,MKD
1800WF02911,377578,403476,-2.339704,53.52746,BCT,MKD
1800EH46261,392604,396750,-2.112878,53.46744,BCT,MKD
1800EH46271,392593,396730,-2.113043,53.46726,BCT,MKD
1800EB05551,386013,395282,-2.212095,53.45411,BCT,MKD
1800WF39101,378795,401716,-2.321226,53.5117,BCT,MKD
1800WF39111,378769,401717,-2.321618,53.5117,BCT,MKD
1800EH37851,398227,394873,-2.028164,53.45061,BCT,MKD
1800EH37861,398237,394866,-2.028013,53.45055,BCT,MKD
1800WA43131,372158,407985,-2.421865,53.56773,BCT,MKD
1800SBH1491,383287,395068,-2.253134,53.4521,BCT,HAR
1800SBH1492,383287,395068,-2.253134,53.4521,BCT,HAR
1800EH21081,394918,400800,-2.078088,53.50387,BCT,MKD
1800NE02552,390892,410343,-2.139067,53.58959,BCT,MKD
1800NF29141,378368,399433,-2.327506,53.49116,BCT,MKD
1800EH08481,396847,402302,-2.049021,53.51738,BCT,MKD
1800WAT1081,371816,409623,-2.427177,53.58244,TXR,
1800NF29131,378352,399489,-2.327751,53.49166,BCT,MKD
1800EH06851,395945,399068,-2.062581,53.48831,BCT,MKD
1800WA17591,369970,407412,-2.454845,53.56246,BCT,MKD
1800WA17601,370061,407269,-2.453458,53.56118,BCT,MKD
1800WA17511,369292,406837,-2.465024,53.55725,BCT,MKD
1800SJH1982,377850,389620,-2.334619,53.40294,BCT,HAR
1800SJH1981,377853,389619,-2.334574,53.40292,BCT,CUS
1800NE32271,385167,410852,-2.225578,53.59403,BCT,MKD
1800NE32261,385145,410832,-2.22591,53.59385,BCT,MKD
1800SG16611,386903,384829,-2.198255,53.36017,BCT,MKD
1800SG16621,386891,384810,-2.198435,53.36,BCT,MKD
1800SG16601,386897,384845,-2.198346,53.36032,BCT,MKD
1800SG16591,386875,384851,-2.198677,53.36037,BCT,MKD
1800WF39011,379511,400794,-2.310369,53.50344,BCT,MKD
1800EH38131,395796,395313,-2.064775,53.45456,BCT,MKD
1800EH38141,395775,395303,-2.065091,53.45447,BCT,MKD
1800WF39021,379492,400863,-2.31066,53.50406,BCT,MKD
1800WF40431,372095,404304,-2.422486,53.53464,BCT,MKD
1800NF27331,372396,395244,-2.417144,53.45322,BCT,MKD
1800EH43611,392691,395019,-2.111526,53.45188,BCT,MKD
1800EH48201,392656,395107,-2.112056,53.45267,BCT,MKD
1800WF39221,377848,402308,-2.335548,53.51698,BCT,MKD
1800WF39231,377850,402292,-2.335516,53.51683,BCT,MKD
1800NB03971,383760,398578,-2.246194,53.48367,BCT,MKD
1800NBH0241,383827,398535,-2.245183,53.48328,BCT,HAR
1800EH38771,395371,396232,-2.071189,53.46281,BCT,MKD
1800EH38781,395330,396225,-2.071807,53.46275,BCT,MKD
1800EH37971,396051,394965,-2.060931,53.45143,BCT,MKD
1800EH38021,395999,394956,-2.061714,53.45135,BCT,MKD
1800WK45091,357278,400732,-2.645535,53.50154,BCT,MKD
1800WK45081,357252,400728,-2.645927,53.5015,BCT,MKD
1800NE32521,390904,412125,-2.138938,53.60561,BCT,MKD
1800WAH3701,372139,409344,-2.422273,53.57994,BCT,HAR
1800SBR3111,383920,397925,-2.24375,53.4778,RSE,
1800SG13281,389499,390323,-2.159433,53.40961,BCT,MKD
1800NF03741,383389,400980,-2.251913,53.50525,BCT,MKD
1800WA43451,371118,407021,-2.437478,53.55901,BCT,MKD
1800SB04882,383965,397788,-2.243065,53.47657,BCT,MKD
1800NF00051,375041,397218,-2.37746,53.47109,BCT,MKD
1800WK37161,367954,399731,-2.484491,53.4933,BCT,MKD
1800WK37171,367879,399752,-2.485624,53.49349,BCT,MKD
1800EB34281,386031,396838,-2.211894,53.46809,BCT,MKD
1800ED00701,388497,404343,-2.175025,53.53561,BCT,MKD
1800EB34271,385892,396872,-2.213989,53.4684,BCT,MKD
1800ED20201,388475,404427,-2.17536,53.53637,BCT,MKD
1800EB33841,386719,397556,-2.201561,53.47456,BCT,MKD
1800EB33831,386687,397544,-2.202043,53.47446,BCT,MKD
1800NE04681,388822,408175,-2.17026,53.57006,BCT,MKD
1800NE04711,388762,407512,-2.171142,53.5641,BCT,MKD
1800NE04721,388637,407840,-2.173041,53.56705,BCT,MKD
1800NE04691,389239,407858,-2.163952,53.56722,BCT,MKD
1800NE04701,389241,407673,-2.163916,53.56556,BCT,MKD
1800NE04671,388581,408305,-2.173904,53.57122,BCT,MKD
1800EH08181,398262,401055,-2.027673,53.50618,BCT,MKD
1800EH08191,398252,401127,-2.027825,53.50683,BCT,MKD
1800EH08201,398225,401399,-2.028234,53.50927,BCT,MKD
1800EH08211,398213,401408,-2.028414,53.50936,BCT,MKD
1800EHR0801,395882,398611,-2.063524,53.4842,RSE,
1800EHT1411,396169,398568,-2.059199,53.48382,TXR,
1800SEBS002,396189,398608,-2.058898,53.48418,BCS,
1800EHE0671,396174,398578,-2.059124,53.48391,BCE,
1800SEBS001,396188,398604,-2.058913,53.48414,BCS,
1800EHE0681,396216,398613,-2.058491,53.48422,BCE,
1800EH20551,396178,398594,-2.059064,53.48405,BCS,
1800EH20561,396188,398609,-2.058913,53.48418,BCS,
1800EH20541,396169,398597,-2.0592,53.48408,BCS,
1800EH20521,396204,398613,-2.058672,53.48422,BCS,
1800EHE0661,396159,398598,-2.05935,53.48409,BCE,
1800EH20562,396188,398609,-2.058913,53.48418,BCT,MKD
1800EH20552,396177,398593,-2.059079,53.48404,BCT,MKD
1800EH20542,396166,398522,-2.059244,53.4834,BCT,MKD
1800EH20522,396204,398613,-2.058672,53.48422,BCT,MKD
1800SBYD0,395930,398643,-2.062802,53.48449,RSE,
1800EH20591,395970,398657,-2.062199,53.48462,BCT,MKD
1800EH20581,395969,398646,-2.062214,53.48452,BCT,MKD
1800EHH0521,398093,397336,-2.030198,53.47276,BCT,HAR
1800EHH0571,398216,396972,-2.028342,53.46948,BCT,HAR
1800EHH0461,397959,397257,-2.032216,53.47204,BCT,HAR
1800EHH0462,397959,397257,-2.032216,53.47204,BCT,HAR
1800EHH2251,398115,397317,-2.029866,53.47258,BCT,HAR
1800SJ18661,376835,389762,-2.349895,53.40417,BCT,MKD
1800SJH2961,376557,389916,-2.354089,53.40554,BCT,HAR
1800SJH2951,376527,389910,-2.354539,53.40548,BCT,HAR
1800EDH2382,391079,400729,-2.135964,53.50318,BCT,HAR
1800EDH2391,390975,400610,-2.137529,53.50211,BCT,HAR
1800EDH2392,390988,400671,-2.137335,53.50266,BCT,HAR
1800SJ17831,377001,388118,-2.347278,53.3894,BCT,MKD
1800SJT0851,376933,387885,-2.348284,53.3873,TXR,
1800SJH2291,376763,387714,-2.350827,53.38575,BCT,HAR
1800SJH2801,376869,387814,-2.349241,53.38666,BCT,HAR
1800SJH2292,376802,387744,-2.350243,53.38602,BCT,HAR
1800EH21281,395566,399231,-2.068295,53.48977,BCT,MKD
1800EH21501,395214,398835,-2.073595,53.48621,BCT,MKD
1800EH21291,395656,399185,-2.066938,53.48936,BCT,MKD
1800EH21491,395209,398817,-2.07367,53.48605,BCT,MKD
1800EH21421,396040,398790,-2.061146,53.48581,BCT,MKD
1800SJH1741,377507,387317,-2.339613,53.38222,BCT,HAR
1800SJH1742,377507,387317,-2.339613,53.38222,BCT,HAR
1800EH46281,392463,396682,-2.115,53.46682,BCT,MKD
1800ED12021,395586,405724,-2.068088,53.54813,BCT,MKD
1800EH05711,391859,397340,-2.124116,53.47273,BCT,MKD
1800EH46291,392427,396682,-2.115542,53.46682,BCT,MKD
1800ED12031,395531,405760,-2.068918,53.54846,BCT,MKD
1800EH39281,391843,397333,-2.124357,53.47267,BCT,MKD
1800SJ10801,376678,387013,-2.352053,53.37945,BCT,MKD
1800SJH0611,373628,393014,-2.398405,53.43325,BCT,HAR
1800SJH0612,373628,393014,-2.398405,53.43325,BCT,HAR
1800SJH0841,376620,386940,-2.352919,53.37879,BCT,HAR
1800SJH0842,376620,386940,-2.352919,53.37879,BCT,HAR
1800EH08261,397316,402253,-2.041947,53.51694,BCT,MKD
1800SJ10621,376690,387000,-2.351871,53.37933,BCT,MKD
1800EH06821,395518,398801,-2.069013,53.4859,BCT,MKD
1800EH06831,395529,398773,-2.068846,53.48565,BCT,MKD
1800EH49151,394867,398899,-2.078825,53.48678,BCT,MKD
1800NE20941,390621,412973,-2.143241,53.61322,BCT,MKD
1800EHH1851,396476,398573,-2.054573,53.48386,BCT,HAR
1800EHH1852,396476,398573,-2.054573,53.48386,BCT,HAR
1800EHH1831,394089,399027,-2.090552,53.48792,BCT,HAR
1800EHH1832,394089,399027,-2.090552,53.48792,BCT,HAR
1800SJ17961,376903,388118,-2.348752,53.38939,BCT,MKD
1800EHT1341,393891,398953,-2.093535,53.48726,TXR,
1800SJ11251,377020,388175,-2.346997,53.38991,BCT,MKD
1800SJ17921,377029,388053,-2.346853,53.38881,BCT,MKD
1800SJ17881,376898,388049,-2.348822,53.38877,BCT,MKD
1800SJ17841,376991,388012,-2.347421,53.38844,BCT,MKD
1800SJ17891,376912,388058,-2.348612,53.38885,BCT,MKD
1800ED15961,393566,405462,-2.098569,53.54576,BCT,MKD
1800SB12771,383551,388498,-2.248813,53.39306,BCT,MKD
1800SB12781,383460,388499,-2.250182,53.39306,BCT,MKD
1800SB47121,379519,390081,-2.309546,53.40715,BCT,MKD
1800SB47171,379452,390043,-2.310552,53.4068,BCT,MKD
1800NC06071,380355,406056,-2.297976,53.55077,BCT,MKD
1800NC33721,379425,405918,-2.312004,53.54949,BCT,MKD
1800NC33731,379440,405915,-2.311777,53.54946,BCT,MKD
1800NC07051,378775,406778,-2.321872,53.55719,BCT,MKD
1800NC06551,378804,406760,-2.321434,53.55703,BCT,MKD
1800NE00681,389825,413508,-2.155291,53.61802,BCT,MKD
1800NE00682,389826,413507,-2.155276,53.61801,BCT,MKD
1800NE00861,389873,413520,-2.154565,53.61813,BCT,MKD
1800NE00862,389873,413520,-2.154565,53.61813,BCT,MKD
1800NE01541,389928,413534,-2.153734,53.61825,BCT,MKD
1800NE01542,389928,413534,-2.153734,53.61825,BCT,MKD
1800ED11501,400662,409405,-1.991473,53.58124,BCT,CUS
1800EDH0501,399764,406876,-2.005034,53.55851,BCT,HAR
1800ED11431,400668,409396,-1.991383,53.58116,BCT,MKD
1800EDH0531,399778,406882,-2.004823,53.55856,BCT,HAR
1800EDH1341,399930,407775,-2.002529,53.56659,BCT,HAR
1800EDH0931,400176,408470,-1.998814,53.57283,BCT,HAR
1800EDH1411,399942,407800,-2.002347,53.56681,BCT,HAR
1800EDH1211,400184,408507,-1.998693,53.57317,BCT,HAR
1800WKH3411,355513,410752,-2.673571,53.59145,BCT,CUS
1800WKH3412,355494,410750,-2.673858,53.59143,BCT,HAR
1800WKH4291,355601,410780,-2.672246,53.59171,BCT,HAR
1800WK22661,356167,410242,-2.66362,53.58692,BCT,MKD
1800WK10801,356201,410219,-2.663103,53.58672,BCT,MKD
1800WK31471,369121,401691,-2.467096,53.51099,BCT,MKD
1800WK31461,369128,401724,-2.466994,53.51129,BCT,MKD
1800WK03281,356082,410267,-2.664907,53.58714,BCT,MKD
1800WK02451,358354,405870,-2.63,53.54781,BCT,MKD
1800NC06011,379903,405279,-2.304748,53.54376,BCT,MKD
1800NC07001,379935,405305,-2.304267,53.544,BCT,MKD
1800EH46311,392344,396439,-2.116787,53.46464,BCT,MKD
1800EH46301,392345,396478,-2.116773,53.46499,BCT,MKD
1800NF09051,380200,400506,-2.299963,53.50087,BCT,MKD
1800EH07501,397412,401672,-2.040495,53.51173,BCT,MKD
1800NF29321,377286,398201,-2.343724,53.48004,BCT,MKD
1800SG05711,385697,384686,-2.21637,53.35886,BCT,MKD
1800SJ00231,378293,388143,-2.327854,53.38968,BCT,MKD
1800EB27521,387391,395829,-2.191367,53.45906,BCT,MKD
1800EB27511,387338,395937,-2.192169,53.46003,BCT,MKD
1800EBH1711,386881,395594,-2.199038,53.45694,BCT,HAR
1800EBH1712,386881,395594,-2.199038,53.45694,BCT,HAR
1800SJ03401,377957,391371,-2.333133,53.41868,BCT,MKD
1800WK06881,361486,408374,-2.583044,53.57055,BCT,MKD
1800NC00281,381156,406161,-2.285893,53.55174,BCT,MKD
1800NC06311,381181,406182,-2.285517,53.55193,BCT,MKD
1800WK06831,361487,408387,-2.58303,53.57067,BCT,MKD
1800NFH1701,383318,401869,-2.253031,53.51323,BCT,HAR
1800NFH1702,383318,401869,-2.253031,53.51323,BCT,HAR
1800WA08311,371238,405904,-2.435563,53.54898,BCT,MKD
1800NCH4251,380840,406281,-2.29067,53.55281,BCT,HAR
1800NCH4252,380840,406281,-2.29067,53.55281,BCT,HAR
1800WA12891,371185,405891,-2.436362,53.54886,BCT,MKD
1800EH09371,395692,398105,-2.066381,53.47965,BCT,MKD
1800SG44861,390105,390525,-2.150324,53.41144,BCT,MKD
1800WK04181,356857,404774,-2.65244,53.53783,BCT,MKD
1800WK04171,356881,404806,-2.652082,53.53812,BCT,MKD
1800NFH0111,374859,398402,-2.38031,53.48174,BCT,HAR
1800NFH0112,374859,398402,-2.38031,53.48174,BCT,HAR
1800NE24161,394479,417839,-2.085014,53.65702,BCT,MKD
1800NE24151,394534,417945,-2.084184,53.65797,BCT,MKD
1800EDH2751,390261,401987,-2.148336,53.51447,BCT,HAR
1800NC06141,381628,405429,-2.278726,53.54518,BCT,MKD
1800NEH0011,387780,407385,-2.185963,53.56294,BCT,HAR
1800NEH2931,388069,406897,-2.181581,53.55856,BCT,HAR
1800NE03091,387696,407316,-2.187228,53.56232,BCT,MKD
1800NE03101,387803,407455,-2.185618,53.56357,BCT,MKD
1800WK45971,360249,403010,-2.601038,53.52225,BCT,MKD
1800SG13051,389907,389690,-2.153275,53.40393,BCT,MKD
1800ED12161,397264,405817,-2.042764,53.54898,BCT,MKD
1800NE32121,385507,411129,-2.220454,53.59653,BCT,MKD
1800NE32131,385497,411116,-2.220605,53.59641,BCT,MKD
1800NEH1331,385753,411084,-2.216735,53.59613,BCT,HAR
1800WAH1242,371852,405408,-2.426252,53.54455,BCT,HAR
1800WAH4071,371484,405398,-2.431804,53.54444,BCT,HAR
1800WAH0441,371727,405412,-2.428138,53.54458,BCT,HAR
1800WAH0442,371727,405412,-2.428138,53.54458,BCT,HAR
1800NC22151,377567,410417,-2.34037,53.58985,BCT,MKD
1800NEH4521,392728,416292,-2.111472,53.64309,BCT,HAR
1800NEH2841,392571,416370,-2.113848,53.64379,BCT,HAR
1800NEH4501,392616,416481,-2.11317,53.64479,BCT,HAR
1800NEH0441,392789,416308,-2.110549,53.64323,BCT,HAR
1800NEH2261,392673,416541,-2.11231,53.64532,BCT,HAR
1800NEH4491,392611,416306,-2.113242,53.64321,BCT,HAR
1800NE49341,392646,415192,-2.112686,53.6332,BCT,MKD
1800NE49331,392626,415192,-2.112988,53.6332,BCT,MKD
1800SBT0341,384038,397504,-2.24195,53.47402,TXR,
1800SJ11241,377041,388076,-2.346674,53.38902,BCT,MKD
1800EH27661,397763,401973,-2.035204,53.51443,BCT,MKD
1800SG05311,387341,386768,-2.191752,53.37761,BCT,MKD
1800NE25171,392841,412575,-2.109676,53.60968,BCT,MKD
1800SG44971,387501,386925,-2.189354,53.37903,BCT,MKD
1800SG35661,397293,386325,-2.042151,53.37378,BCT,MKD
1800SGH1891,386452,390375,-2.205272,53.41001,BCT,HAR
1800NC34811,377705,414130,-2.338552,53.62323,BCT,MKD
1800SG17951,389443,389925,-2.160262,53.40604,BCT,MKD
1800WF39201,377956,402475,-2.333931,53.51848,BCT,MKD
1800SG35651,397271,386378,-2.042483,53.37426,BCT,MKD
1800EH27671,397698,401963,-2.036184,53.51434,BCT,MKD
1800SG05321,387497,386898,-2.189413,53.37878,BCT,MKD
1800NE25161,392887,412542,-2.10898,53.60939,BCT,MKD
1800NF27211,371553,393343,-2.429666,53.43609,BCT,MKD
1800SGH0071,395867,388914,-2.06362,53.39704,BCT,HAR
1800SGH0072,395867,388914,-2.06362,53.39704,BCT,HAR
1800EDH2901,399907,405645,-2.002874,53.54744,BCT,HAR
1800EDH2902,399907,405645,-2.002874,53.54744,BCT,HAR
1800SGH1892,386383,390418,-2.206312,53.4104,BCT,HAR
1800EDH2881,399998,405575,-2.001501,53.54681,BCT,HAR
1800EBT0371,384763,397806,-2.231042,53.47676,TXR,
1800SJ09911,379369,389252,-2.311748,53.39969,BCT,MKD
1800SJ09901,379396,389250,-2.311342,53.39967,BCT,MKD
1800NC22051,379037,410704,-2.318183,53.59249,BCT,MKD
1800WA20261,364012,410999,-2.545206,53.59432,BCT,MKD
1800SG40141,391342,387601,-2.131633,53.38518,BCT,MKD
1800SG07091,391477,387367,-2.129597,53.38308,BCT,MKD
1800SG07101,391465,387366,-2.129778,53.38307,BCT,MKD
1800SG09071,391362,387473,-2.131329,53.38403,BCT,MKD
1800SG09091,391365,387488,-2.131284,53.38417,BCT,MKD
1800WKH3671,356187,410758,-2.66339,53.59156,BCT,HAR
1800WKH3672,356187,410758,-2.66339,53.59156,BCT,HAR
1800ED12731,395015,407688,-2.076738,53.56578,BCT,MKD
1800ED12721,395007,407722,-2.076859,53.56609,BCT,MKD
1800EB06861,384589,398444,-2.233695,53.48249,BCT,MKD
1800EB12851,384609,398448,-2.233394,53.48252,BCT,MKD
1800EB06451,384581,398436,-2.233815,53.48242,BCT,MKD
1800EB24441,384547,398464,-2.234329,53.48267,BCT,MKD
1800WK06211,357460,403247,-2.643134,53.52416,BCT,MKD
1800WK06212,357479,403245,-2.642847,53.52414,BCT,MKD
1800NC20601,379064,411670,-2.31784,53.60116,BCT,MKD
1800ED17861,389359,403066,-2.161976,53.52415,BCT,MKD
1800ED17851,389409,402955,-2.161218,53.52316,BCT,MKD
1800WK10491,360127,405805,-2.603235,53.54736,BCT,MKD
1800WK15701,360120,405798,-2.60334,53.54729,BCT,MKD
1800SG07391,388499,388638,-2.174414,53.39445,BCT,MKD
1800WA20391,364403,410669,-2.539261,53.59138,BCT,MKD
1800WA20401,364458,410649,-2.538428,53.59121,BCT,MKD
1800WA12671,374260,411035,-2.390379,53.59525,BCT,MKD
1800EDH0302,390747,405022,-2.141098,53.54176,BCT,HAR
1800EDH0301,390744,405023,-2.141143,53.54177,BCT,CUS
1800ED00511,390918,405030,-2.138518,53.54184,BCT,MKD
1800ED08461,390924,405022,-2.138427,53.54176,BCT,MKD
1800EDH0291,390690,405165,-2.141963,53.54305,BCT,HAR
1800EDH0292,390690,405165,-2.141963,53.54305,BCT,HAR
1800ED00512,390918,405030,-2.138518,53.54184,BCT,MKD
1800EDH0521,390893,405068,-2.138896,53.54218,BCT,HAR
1800EDH0522,390893,405068,-2.138896,53.54218,BCT,HAR
1800WK00351,353349,409698,-2.706104,53.58179,BCT,MKD
1800SGR0971,389257,389868,-2.163058,53.40552,RSE,
1800SGT1271,389377,390322,-2.161269,53.4096,TXR,
1800SGT1321,389496,389989,-2.159467,53.40661,TXR,
1800SGT1281,389331,390496,-2.161967,53.41117,TXR,
1800SG00021,387941,389300,-2.182831,53.40039,BCT,CUS
1800STBS0P1,389248,390254,-2.1632,53.40898,BCS,
1800STBS0W1,389240,390280,-2.16332,53.40921,BCS,
1800STBS0Y1,389207,390257,-2.16382,53.409,BCS,
1800SGE0261,389164,390228,-2.164469,53.40875,BCE,
1800SGE0281,389270,390287,-2.162877,53.40929,BCE,
1800STBS0S1,389244,390269,-2.16326,53.40911,BCS,
1800STBS0U1,389213,390245,-2.16372,53.40889,BCS,
1800STBS0G1,389255,390217,-2.1631,53.40864,BCS,
1800STBS0J1,389224,390193,-2.16356,53.40843,BCS,
1800STBS0Q1,389230,390241,-2.16347,53.40886,BCS,
1800SGE0291,389286,390268,-2.162636,53.40911,BCE,
1800STBS0T1,389229,390257,-2.16349,53.409,BCS,
1800STBS001,389266,390267,-2.16293,53.40909,BCS,
1800STBS0D1,389244,390190,-2.16326,53.4084,BCS,
1800STBS0K1,389208,390180,-2.1638,53.40831,BCS,
1800STBS0C1,389275,390221,-2.16279,53.40868,BCS,
1800STBS0E1,389229,390179,-2.16348,53.4083,BCS,
1800STBS0L1,389252,390240,-2.16314,53.40885,BCS,
1800STBS0N1,389213,390210,-2.16372,53.40858,BCS,
1800SGQ0041,389288,390263,-2.162606,53.40907,BCQ,
1800SGQ0021,389170,390226,-2.16437,53.40872,BCQ,
1800STBS0X1,389225,390271,-2.16355,53.40913,BCS,
1800STBS0Z1,389191,390245,-2.16405,53.40889,BCS,
1800STBS0A1,389291,390222,-2.16255,53.40869,BCS,
1800SGE0271,389271,390299,-2.162862,53.40939,BCE,
1800SGQ0031,389296,390302,-2.162486,53.40942,BCQ,
1800STBS0B1,389280,390208,-2.16271,53.40856,BCS,
1800STBS0F1,389215,390167,-2.1637,53.40819,BCS,
1800STBS0M1,389237,390228,-2.16337,53.40874,BCS,
1800STBS0R1,389207,390222,-2.16382,53.40869,BCS,
1800STBS0V1,389191,390227,-2.16406,53.40873,BCS,
1800SGQ0011,389188,390188,-2.1641,53.40838,BCQ,
1800STBS002,389230,390210,-2.163476,53.40859,BCS,
1800SGE0301,389208,390147,-2.163805,53.40803,BCE,
1800STBS0H1,389238,390203,-2.16335,53.40852,BCS,
1800STBS0A,389292,390221,-2.162544,53.4087,BCS,
1800STBS0B,389286,390211,-2.162634,53.4086,BCS,
1800STBS0C,389275,390219,-2.162799,53.40868,BCS,
1800STBS0D,389242,390187,-2.163295,53.40839,BCS,
1800STBS0E,389227,390176,-2.16352,53.40829,BCS,
1800STBS0F,389214,390165,-2.163715,53.40819,BCS,
1800STBS0G,389253,390213,-2.16313,53.40862,BCS,
1800STBS0H,389238,390201,-2.163355,53.40851,BCS,
1800STBS0J,389225,390191,-2.163551,53.40842,BCS,
1800STBS0K,389208,390178,-2.163806,53.40831,BCS,
